0,313.031,1826.8,1236.12,765.848,404.63,145.78,152.769,1430.32,174.715,148.84,174.774,253.212,169.245,136.097,163.268,107.177,1708.36,1449.79,1355.5,1465.67,528.975,497.552,484.396,212.537,801.21,202.946,116.201,436.64,279.805,947.772,367.576,140.927,1616.34,1656.15,671.546,171.963,240.577,133.405,111.816,202.793,341.843,690.079,352.536,245.256,242.847,828.926,161.123,317.509,1616.25,291.323,1448.75,894.362,1918.66,1552.28,1297.5,107.049,592.638,841.946,1812.23,278.819,1455.24,1021.17,1256.73,879.982,1476.1,140.043,579.195,317.22,305.564,209.722,1157.34,1874.33,2199.98,1512.12,1290.36,257.336,140.266,1670.52,168.902,1913.88,183.812,149.57,195.214,131.744,644.059,512.828,128.677,1280.52,218.435,212.206,392.321,214.542,398.295
719.601013,306.866,1501.44,1154.97,663.914,366.218,152.546,153.861,1449.7,175.061,159.497,171.683,188.558,160.074,152.687,165.841,124.739,1488.43,1287.49,1530.23,1412.3,503.586,517.402,460.479,286.787,999.238,192.018,115.393,466.549,265.445,933.722,418.922,149.752,1675.55,1950.99,674.59,156.213,263.078,119.467,100.067,206.037,390.085,718.159,570.129,441.405,222.196,1250.9,167.691,319.167,2310.57,454.09,964.049,1081.53,2484.94,1833.14,1369.38,114.432,587.902,1071.11,2373.16,355.765,2094.44,1809.87,1177.64,805.685,2229.08,138.981,943.317,313,386.466,222.429,1250.19,2006.64,2185.06,1336.1,1986.02,280.506,114.949,1856.92,161.485,1904.11,186.648,141.191,135.386,134.059,610.915,491.759,142.034,1142.61,209.728,225.942,189.919,167.95,368.483
1439.607056,252.22,1046.71,1064.3,675.671,353.788,166.34,129.717,1466.42,146.311,154.854,172.262,203.414,163.552,165.982,162.494,99.8659,1247.22,1144.75,1565.48,1455.81,467.765,608.455,539.779,392.656,1179.09,153.423,116.509,566.409,328.043,905.031,472.134,216.399,1618.27,1503.4,924.276,174.659,343.402,191.221,96.3293,179.5,426.098,874.055,708.911,725.239,224.843,1008.13,393.049,374.834,1803.91,457.319,1210.53,1039.69,2181.43,1642.88,1420.76,161.171,556.473,1276.95,2394.45,574.049,1996.55,1367.9,2169.14,652.256,2337.03,128.019,1380.08,290.204,457.287,258.69,1486.23,2033.39,2119.9,1500.08,2048.04,273.996,123.264,2112.37,194.546,2005.67,190.455,129.385,153.572,159.894,511.305,450.261,142.61,812.872,233.12,219.242,164.157,149.515,307.008
2159.618896,632.208,1053.93,951.188,667.871,382.994,165.847,138.043,1350.99,167.438,149.687,189.521,189.317,133.485,132.865,168.104,125.436,1112.9,1015.52,1464.41,1374.59,400.294,625.5,541.36,472.012,1333.65,172.568,98.6196,620.359,340.585,924.759,445.783,222.054,1282.28,1316.63,794.098,157.479,401.793,163.902,101.706,211.196,392.212,809.607,1011.28,922.207,184.712,287.933,140.104,359.779,1456.63,373.018,1089.8,1116.04,1750.13,1667.86,1100.45,181.804,598.601,1298.39,2224.21,721.227,1915.53,1364.52,1979.53,861.012,2285.24,139.217,1712.16,322.773,539.38,288.97,1546.57,1848.02,2111.36,2189.99,1848.32,413.377,236.426,1969.75,187.672,1706.7,194.468,154.16,258.916,139.867,539.574,506.466,150.237,731.349,249.19,200.438,205.874,240.674,288.359
2879.620117,286.291,1033.43,998.92,592.012,405.476,172.288,126.552,1268.69,155.271,148.036,176.762,185.705,146.265,153.237,179.313,131.604,1146.8,960.944,1448.66,1236.73,372.555,691.616,507.527,513.713,1346.77,200.439,97.5549,718.89,363.817,795.137,451.238,173.573,1355.5,1516.21,687.713,178.353,419.77,200.406,97.6121,240.389,441.583,708.233,1275.21,1111.08,188.055,170.883,165.185,417.883,1441.96,324.72,1226.4,997.855,1679.29,1645.69,871.177,160.634,637.204,1400.64,2421.67,672.055,1693.63,1271.32,1551.26,875.732,2073.99,151.607,2008.16,362.988,586.281,158.816,1336.63,1734.5,2306.68,1824.61,1622.47,502.672,154.466,2013,175.257,1525.32,184.343,114.08,191.669,175.013,696.103,411.254,144.66,1154.95,214.208,190.167,154.916,138.902,270.945
3599.629883,352.748,927.939,1039.63,618.804,400.121,175.659,157.994,1131.79,177.313,162.895,194.639,206.288,149.527,192.816,190.215,149.583,1088.39,911.247,1441.86,1182.21,310.804,606.951,613.639,570.607,1337.55,166.107,144.855,1022.78,313.562,690.878,449.524,165.883,1682.98,2088.96,695.923,249.348,467.35,133.927,112.695,281.329,371.525,623.356,1260.18,1304.23,165.473,,162.824,440.938,1479.74,378.421,1348.93,1061.62,1517.07,1952.18,645.123,189.294,640.311,1471.33,2242.44,748.056,1872.01,1628.47,1323.73,775.281,2253.5,125.195,2190.14,416.97,691.153,155.43,1360.74,1292.15,2014.73,1658.22,1792.46,631.116,232.717,2574.71,181.456,1531.21,198.329,140.409,169.983,156.72,776.295,368.941,143.945,1457.64,239.165,184.475,215.335,140.282,258
4319.634766,208.713,762.864,1071.75,639.061,619.345,184.475,141.933,1044.06,164.722,138.654,177.256,225.866,154.951,135.734,180.774,193.055,1034.91,833.136,1292.65,1421.56,,586.331,905.272,550.485,1145.33,147.938,122.545,1292.2,276.713,608.634,419.976,180.54,1894.15,2192.83,652.652,125.951,490.824,148.975,131.389,196.378,339.939,602.061,1169.74,1469.59,168.895,,163.793,552.802,1489.97,333.994,1601.42,933.331,1596.35,2162.26,839.39,179.238,704.591,1746.86,2277.21,816.124,2052.7,2332.82,1227.72,687.169,2005.44,162.854,1990.06,387.098,710.03,171.758,1349.01,1290.49,1694.41,1943.24,2057.36,892.816,246.722,2703.7,171.137,2004.79,360.421,138.953,177.877,203.212,958.148,326.255,153.372,1379.19,233.75,199.864,267.877,276.118,222.107
5039.646973,236.791,562.683,1085.91,632.637,969.5,210.951,209.693,955.89,166.494,154.933,201.87,217.464,156.552,151.072,175.712,178.812,957.454,929.098,1315.16,1351.93,,622.184,1160.11,630.834,854.364,161.067,171.279,1461.74,296.264,628.673,457.211,202.494,1764.51,1827.62,528.018,153.233,427.804,235.309,156.679,189.634,327.927,583.615,1015.77,1511.38,182.436,,196.006,770.809,1225.16,355.302,1521.37,1081.54,1570.02,1964.46,778.264,176.391,947.152,1502.4,2440.66,818.503,2071.17,2811.29,1379.08,698.482,1833.24,191.515,1963.37,385.933,691.056,260.926,1371.97,1096.93,1912.18,2467.38,2218.99,1083.13,141.055,2540.91,159.346,2193.38,272.805,125.791,167.004,166.451,915.363,278.46,159.678,1345.48,223.46,201.492,351.264,169.745,242.477
5759.646973,170.92,625.236,1078.46,633.5,1260.29,244.851,222.061,697.171,137.732,189.012,229.681,166.384,146.533,155.369,200.638,176.006,709.282,981.506,1380.08,1124.95,,677.552,1442.43,883.19,738.86,219.307,150.325,1496.2,421.037,517.994,442.896,197.482,1685.87,1546.45,714.215,169.123,293.675,155.402,197.988,212.37,303.909,482.268,1039.29,835.89,210.669,,196.683,1103.26,1155.01,301.715,1386.17,1301.35,1416.26,1507.81,620.204,196.159,955.717,1710.7,2965.6,988.585,1978.39,2493.13,1359.73,670.207,2098.21,195.272,1995.52,483.171,639.854,422.329,1449.06,1201.38,1329.12,2882.83,2038.6,1158.06,122.768,2284.1,189.726,2085.6,239.089,153.634,160.245,179.278,687.521,269.967,145.814,1232.78,210.439,176.295,324.689,160.153,199.729
6479.649902,214.287,793.753,1207.92,559.22,1475.71,322.753,266.079,699.902,152.851,180.841,163.665,190.241,157.518,172.902,195.123,452.092,615.932,894,1408.85,1254.07,,723.429,1223.81,1043.6,936.671,183.778,271.129,1641.85,459.347,483.534,410.152,165.691,1569.35,1535.92,697.158,220.411,322.067,160.012,185.534,196.622,215.127,382.874,1059.13,965.701,220.848,,203.804,992.401,958.262,279.399,1236.58,1242.19,1109.12,1107.23,492.626,172.09,1094.96,1594.3,2695.9,913.804,1454.3,1798.91,1475.85,638.548,2011.9,230.476,2165.95,670.442,677.152,706.558,1521.02,852.994,1397.63,2970.14,1856.28,1438.68,119.949,2251.3,210.941,1737.65,310.706,153.253,138.155,157.285,647.042,255.435,171.376,1166.06,193.674,177.153,250.783,137.773,190.451
